id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
1005000015000378,92.9297,106.9193,86.9661,94.9922,86.9661,100.9557,98.8932,77.1016,92.9297,89.0286,134.6745,89.0286,134.6745,100.9557,170.4557,142.7005,170.4557,142.7005,152.5651,196.3724,152.5651,196.3724,253.9453,154.6276,253.9453,154.6276,337.4349,220.2266,343.3984,214.263,426.888,267.9349,420.9245,267.9349
1007000095000166,287.9004,126.9355,298.1348,121.8184,293.0176,119.2598,321.1621,134.6113,305.8105,126.9355,333.9551,167.873,303.252,167.873,308.3691,226.7207,287.9004,211.3691,264.873,193.459,262.3145,190.9004,382.5684,247.1895,351.8652,247.1895,323.7207,298.3613,300.6934,280.4512,359.541,375.1191,323.7207,339.2988
1006000039000060,304.319,29.0117,308.681,20.2878,295.5951,20.2878,317.4049,24.6497,286.8711,29.0117,334.8529,72.6315,269.4232,72.6315,347.9388,124.9753,265.0612,129.3372,347.9388,172.957,260.6992,177.319,326.1289,177.319,286.8711,177.319,321.7669,255.8346,286.8711,255.8346,321.7669,334.3503,291.2331,334.3503
1001000043000172,132.7773,211.0742,121.4102,211.0742,121.4102,218.6523,125.1992,214.8633,128.9883,248.9648,174.457,203.4961,182.0352,252.7539,238.8711,180.7617,250.2383,271.6992,276.7617,173.1836,310.8633,283.0664,272.9727,184.5508,284.3398,226.2305,329.8086,123.9258,363.9102,154.2383,401.8008,55.7227,379.0664,226.2305
1001000022000201,434.864,114.9911,436.7129,125.1956,383.9967,89.3133,141.8742,429.5614,150.55,354.6506,548.9592,267.3742,426.9656,323.2146,423.795,363.3666,311.394,57.5473,410.1836,101.2694,476.7098,216.8078,93.3223,72.3205,239.9228,400.6819,242.9308,104.5736,301.54,149.7864,114.2325,286.9358,178.7079,465.5352
1009000066000375,480.5208,185.9792,495.1042,178.6875,487.8125,171.3958,465.9375,149.5208,465.9375,156.8125,422.1875,178.6875,422.1875,178.6875,422.1875,251.6042,422.1875,258.8958,480.5208,266.1875,487.8125,266.1875,290.9375,193.2708,290.9375,171.3958,174.2708,207.8542,166.9792,207.8542,64.8958,229.7292,50.3125,237.0208
1005000015000100,95.5938,102.2812,89.6562,96.3438,89.6562,102.2812,101.5312,72.5938,95.5938,90.4062,137.1562,84.4688,137.1562,102.2812,166.8438,143.8438,166.8438,143.8438,149.0312,197.2812,154.9688,191.3438,255.9062,149.7812,255.9062,149.7812,339.0312,221.0312,344.9688,215.0938,428.0938,268.5312,422.1562,268.5312
1007000000001137,223.2057,174.263,225.5234,169.6276,218.5703,169.6276,230.1589,167.3099,204.6641,162.6745,225.5234,174.263,188.4401,178.8984,257.9713,181.2162,213.9349,195.1224,299.6901,183.5339,267.2422,190.487,193.0755,243.7943,160.6276,243.7943,232.4766,250.7474,190.7578,266.9713,218.5703,299.4193,174.5339,324.9141
1009000009000328,383.2305,191.3164,390.4961,191.3164,390.4961,184.0508,394.1289,158.6211,390.4961,169.5195,361.4336,140.457,354.168,165.8867,357.8008,180.418,339.6367,242.1758,375.9648,205.8477,386.8633,231.2773,259.7148,136.8242,252.4492,147.7227,183.4258,173.1523,179.793,184.0508,114.4023,173.1523,99.8711,184.0508
1003000066000213,212.7608,215.8701,205.2803,219.6104,205.2803,223.3506,212.7608,230.8311,212.7608,242.0518,250.1631,227.0908,246.4229,245.792,310.0068,223.3506,310.0068,264.4932,362.3701,193.4287,366.1104,264.4932,343.6689,215.8701,347.4092,242.0518,396.0322,159.7666,396.0322,167.2471,474.5771,141.0654,482.0576,148.5459
1003000030000340,134.7637,236.252,125.0371,236.252,125.0371,241.1152,129.9004,265.4316,129.9004,275.1582,178.5332,255.7051,183.3965,280.0215,251.4824,294.6113,251.4824,304.3379,319.5684,260.5684,314.7051,294.6113,309.8418,260.5684,314.7051,260.5684,411.9707,241.1152,411.9707,226.5254,518.9629,260.5684,518.9629,245.9785
1001000021000136,257.6826,228.7289,357.5378,340.389,643.3986,356.4891,564.7989,274.971,399.2853,424.5938,109.8403,261.3088,585.5602,309.9362,271.9186,155.7972,375.3541,175.8954,373.2702,532.1606,411.7877,388.3031,198.0387,198.9444,311.5193,293.4815,321.5517,275.2654,284.7492,309.763,474.8148,204.6853,221.8724,386.0411
1007000037000447,312.7695,155.2383,320.2305,145.2904,305.3086,147.7773,330.1784,150.2643,295.3607,150.2643,347.5872,185.082,280.4388,187.569,374.944,232.3346,245.6211,237.3086,345.1003,224.8737,287.8997,227.3607,340.1263,262.1784,292.8737,262.1784,392.3529,309.431,243.1341,314.4049,372.457,369.1185,265.5169,376.5794
1007000018000696,303.999,79.0771,309.9951,73.0811,295.0049,73.0811,315.9912,76.0791,286.0107,79.0771,336.9775,121.0498,268.0225,124.0479,333.9795,181.0107,262.0264,181.0107,315.9912,237.9736,277.0166,228.9795,321.9873,204.9951,277.0166,204.9951,342.9736,261.958,259.0283,264.9561,345.9717,318.9209,259.0283,318.9209
1005000021000341,625.7077,261.1782,620.8095,101.4192,270.4579,240.1947,478.6761,155.8951,633.392,124.4072,617.7514,104.1986,340.402,115.8032,309.23,373.4107,218.9218,294.7351,359.9192,273.2919,68.7842,245.514,188.3761,273.1115,350.4966,275.5953,101.7058,289.779,200.7119,282.5658,50.7835,385.2936,32.7395,332.814
1007000095000161,285.8877,142.3936,296.2393,139.8057,291.0635,137.2178,319.5303,152.7451,311.7666,147.5693,332.4697,186.3877,304.0029,183.7998,298.8271,245.9092,288.4756,225.2061,267.7725,201.915,265.1846,199.3271,384.2275,261.4365,350.585,261.4365,322.1182,300.2549,298.8271,279.5518,358.3486,375.3037,322.1182,331.3096
1006000091000116,296.6104,58.3076,303.1143,55.0557,299.8623,51.8037,316.1221,61.5596,312.8701,58.3076,316.1221,100.583,312.8701,94.0791,316.1221,146.1104,309.6182,142.8584,316.1221,185.1338,319.374,172.126,322.626,178.6299,319.374,175.3779,312.8701,237.165,312.8701,237.165,335.6338,308.708,329.1299,302.2041
1007000007000202,301.791,86.334,301.791,80.5918,298.9199,80.5918,284.5645,80.5918,284.5645,80.5918,275.9512,106.4316,278.8223,109.3027,298.9199,149.498,310.4043,146.627,307.5332,106.4316,310.4043,109.3027,270.209,183.9512,264.4668,186.8223,278.8223,241.373,290.3066,241.373,267.3379,295.9238,270.209,310.2793
1007000000001124,218.502,144.7402,220.8652,140.0137,211.4121,140.0137,223.2285,142.377,199.5957,142.377,225.5918,163.6465,190.1426,170.7363,253.9512,173.0996,218.502,182.5527,301.2168,173.0996,270.4941,177.8262,194.8691,236.9082,161.7832,236.9082,230.3184,251.0879,194.8691,262.9043,218.502,300.7168,175.9629,324.3496
1009000041000202,208.8115,268.3936,205.6768,258.9893,202.542,268.3936,215.0811,249.585,215.0811,249.585,237.0244,262.124,237.0244,255.8545,240.1592,315.415,240.1592,302.876,205.6768,315.415,205.6768,309.1455,318.5283,255.8545,318.5283,249.585,381.2236,277.7979,381.2236,277.7979,459.5928,296.6064,453.3232,284.0674
1003000022002074,452.78,224.2083,410.4375,233.5142,98.7571,196.6411,-66.8934,221.147,649.6125,158.5773,268.9143,308.5787,495.4956,140.2254,716.74,257.1367,629.7602,424.0001,663.5657,462.0098,385.9363,230.3184,214.7701,162.3427,584.6433,76.1849,311.066,386.318,192.2719,251.9474,382.6702,275.3181,-26.4017,294.937
1001000021000825,273.9207,74.9314,431.2974,211.2017,603.9918,364.1512,346.1683,250.7363,898.6019,100.4001,353.6568,859.2439,357.9323,-39.1899,3.1715,285.8235,129.3147,158.469,514.3527,127.1825,243.1502,208.4977,185.8785,244.3136,33.4543,196.2839,147.7765,282.4359,453.1329,239.1687,132.8303,273.4627,116.1491,384.8995
1005000019000141,205.2422,158.8047,217.4297,146.6172,193.0547,146.6172,232.6641,143.5703,180.8672,146.6172,257.0391,183.1797,165.6328,186.2266,287.5078,253.2578,147.3516,253.2578,305.7891,320.2891,132.1172,320.2891,238.7578,256.3047,190.0078,253.2578,232.6641,302.0078,193.0547,311.1484,223.5234,311.1484,193.0547,311.1484
1007000073000336,337.3281,117.7344,342.6406,109.7656,332.0156,112.4219,353.2656,112.4219,324.0469,115.0781,369.2031,144.2969,305.4531,144.2969,398.4219,168.2031,276.2344,168.2031,417.0156,144.2969,254.9844,146.9531,358.5781,210.7031,321.3906,213.3594,379.8281,261.1719,292.1719,261.1719,379.8281,324.9219,297.4844,324.9219
1003000022001821,694.2691,207.818,312.6831,195.0866,805.609,316.247,-72.5401,183.0438,345.8708,179.0515,105.4423,178.6334,289.4779,62.6588,373.716,513.8962,536.7175,356.768,251.0343,355.7254,273.5441,225.1336,511.7606,316.2338,633.9746,382.2366,265.4577,307.7093,222.7082,350.4844,329.1021,435.6312,316.0043,392.248
1001000022000712,846.3674,160.4942,480.1503,228.6914,540.3483,161.9705,558.9118,231.1986,362.0362,356.1258,682.3067,138.5266,768.2564,376.6783,549.7366,320.1039,67.4688,230.1598,523.5096,163.5641,384.6204,239.3676,344.3862,184.7107,276.9532,117.0038,304.1627,83.4117,197.8663,166.5076,68.8739,407.2153,25.261,336.221
1007000073000181,333.8574,132.1973,339.2871,126.7676,328.4277,126.7676,350.1465,129.4824,320.2832,129.4824,366.4355,156.6309,301.2793,156.6309,396.2988,178.3496,271.416,183.7793,412.5879,159.3457,252.4121,162.0605,352.8613,219.0723,314.8535,219.0723,377.2949,257.0801,293.1348,259.7949,380.0098,322.2363,295.8496,324.9512
1009000009001331,374.0381,197.9111,381.167,201.4756,384.7314,197.9111,391.8604,165.8311,388.2959,176.5244,363.3447,140.8799,356.2158,169.3955,313.4424,172.96,338.3936,240.6846,381.167,205.04,384.7314,233.5557,259.9756,137.3154,256.4111,158.7021,181.5576,172.96,177.9932,187.2178,113.833,172.96,103.1396,183.6533
1009000066001373,482.9033,189.2256,493.4697,189.2256,493.4697,183.9424,482.9033,162.8096,482.9033,157.5264,435.3545,183.9424,430.0713,168.0928,435.3545,252.624,440.6377,252.624,488.1865,257.9072,493.4697,263.1904,297.9912,215.6416,303.2744,194.5088,176.4775,220.9248,176.4775,220.9248,65.5303,231.4912,65.5303,231.4912
1003000030000112,130.4717,233.9834,125.5596,233.9834,125.5596,243.8076,130.4717,268.3682,130.4717,273.2803,179.5928,258.5439,179.5928,278.1924,248.3623,292.9287,248.3623,302.7529,322.0439,258.5439,312.2197,297.8408,312.2197,258.5439,312.2197,268.3682,405.5498,224.1592,400.6377,214.335,518.5283,224.1592,518.5283,214.335
1009000001000317,180.0215,219.8887,170.5293,215.1426,170.5293,215.1426,180.0215,196.1582,180.0215,191.4121,222.7363,205.6504,217.9902,186.666,232.2285,276.8418,227.4824,272.0957,175.2754,281.5879,170.5293,272.0957,350.8809,215.1426,346.1348,196.1582,445.8027,229.3809,441.0566,210.3965,550.2168,243.6191,516.9941,215.1426
1009000095001046,110.3301,136.9277,110.3301,127.9824,105.8574,132.4551,137.166,110.0918,132.6934,110.0918,159.5293,150.3457,168.4746,127.9824,172.9473,217.4355,181.8926,186.127,123.7481,221.9082,146.1113,195.0723,280.291,168.2363,280.291,150.3457,369.7441,177.1816,369.7441,159.291,468.1426,181.6543,450.252,150.3457
1001000043000144,126.6992,215.0742,119.1211,215.0742,119.1211,222.6523,122.9102,215.0742,126.6992,252.9648,164.5898,207.4961,175.957,260.543,225.2148,180.9727,240.3711,275.6992,263.1055,154.4492,304.7852,287.0664,259.3164,165.8164,274.4727,199.918,335.0977,108.9805,369.1992,150.6602,407.0898,55.9336,372.9883,230.2305
1005000059000255,322.4297,254.2474,326.0495,247.0078,315.1901,250.6276,329.6693,232.5286,293.4713,239.7682,358.6276,214.4297,271.7526,214.4297,423.7838,203.5703,210.2161,196.3307,427.4037,261.487,206.5964,257.8672,347.7682,149.2734,300.7109,152.8932,336.9088,113.0755,300.7109,120.3151,326.0495,109.4557,304.3307,109.4557
1005000021000618,499.2482,22.1485,335.0659,279.0079,285.8405,216.5385,237.1355,56.6132,348.1061,295.4064,110.9392,165.8209,494.6813,188.9655,429.9576,294.9986,642.7686,232.4842,308.7195,282.7404,287.0082,198.8375,234.8847,169.7414,413.4789,134.9948,109.7548,215.2988,290.1,314.8028,41.2896,292.8858,57.428,321.9477
1002000021000137,138.7149,178.8374,168.8886,-10.6438,115.6615,179.9608,188.3272,110.3569,129.7303,113.0458,152.3028,209.378,160.1212,209.6316,162.3857,173.1027,61.2896,90.5921,123.9323,57.9712,70.8439,182.9073,136.7757,22.1522,74.1204,219.2526,147.74,266.6543,55.499,137.3161,109.7704,276.4763,81.938,337.2389
1001000022000165,224.9473,113.0711,235.0043,-16.0889,430.3127,293.3955,627.81,261.3218,557.8869,278.2566,497.3186,365.1764,477.0717,191.1297,317.1317,100.9833,148.8749,311.8584,350.0894,143.1313,86.3109,154.8418,247.2277,328.6962,426.0958,176.5553,220.3779,139.8039,277.0188,185.8189,219.2056,40.2297,386.5855,246.8051
1007000018000753,303.126,94.8193,309.6299,88.3154,293.3701,88.3154,319.3857,94.8193,286.8662,94.8193,338.8975,137.0947,270.6064,137.0947,329.1416,198.8818,273.8584,198.8818,319.3857,254.165,286.8662,250.9131,325.8896,218.3936,280.3623,215.1416,348.6533,267.1729,254.3467,270.4248,345.4014,319.2041,260.8506,322.4561
1009000041000098,206.5625,265.8125,203.4375,259.5625,203.4375,262.6875,212.8125,256.4375,212.8125,253.3125,234.6875,262.6875,237.8125,253.3125,240.9375,315.8125,240.9375,303.3125,203.4375,315.8125,206.5625,309.5625,319.0625,256.4375,319.0625,250.1875,384.6875,278.3125,381.5625,275.1875,456.5625,297.0625,453.4375,284.5625
1009000009000390,384.0967,191.3213,391.3818,191.3213,391.3818,187.6787,395.0244,154.8955,387.7393,165.8232,358.5986,140.3252,354.9561,165.8232,358.5986,180.3936,336.7432,242.3174,380.4541,202.249,387.7393,231.3896,260.249,136.6826,252.9639,158.5381,183.7549,173.1084,183.7549,187.6787,114.5459,173.1084,99.9756,184.0361
1007000016000088,137.6338,60.4482,134.5186,54.2178,134.5186,54.2178,115.8271,57.333,118.9424,57.333,112.7119,85.3701,115.8271,88.4854,134.5186,128.9834,140.749,132.0986,143.8643,97.8311,150.0947,100.9463,97.1357,166.3662,90.9053,166.3662,122.0576,228.6709,125.1729,231.7861,112.7119,290.9756,118.9424,309.667
1007000078000184,308.9814,38.5049,312.2725,31.9229,308.9814,31.9229,328.7275,35.2139,322.1455,35.2139,338.6006,64.833,335.3096,64.833,312.2725,114.1982,312.2725,114.1982,295.8174,84.5791,299.1084,91.1611,345.1826,153.6904,335.3096,153.6904,332.0186,226.0928,328.7275,222.8018,345.1826,301.7861,332.0186,282.04
1005000021001179,640.6145,67.8002,117.0976,184.8416,715.8475,148.1908,203.9,197.4788,348.8287,394.3315,497.573,270.8086,285.8492,323.4895,494.7026,201.3994,105.3472,268.1696,208.0511,379.8105,246.4149,224.1312,469.6961,215.5401,472.3222,296.4891,47.7388,378.2418,122.8854,310.3771,147.8138,100.37,76.7034,594.8273
1009000041000228,206.1338,268.7178,202.96,259.1963,202.96,268.7178,215.6553,249.6748,212.4814,256.0225,234.6982,265.5439,237.8721,256.0225,237.8721,316.3252,241.0459,303.6299,202.96,316.3252,206.1338,313.1514,320.3916,256.0225,320.3916,249.6748,383.8682,278.2393,383.8682,275.0654,460.04,294.1084,456.8662,287.7607
1007000073000201,337.1732,149.7487,339.8424,144.4102,329.1654,144.4102,350.5195,147.0794,321.1576,149.7487,366.5352,173.7721,302.4727,173.7721,395.8971,197.7956,273.1107,197.7956,411.9128,176.4414,251.7565,176.4414,353.1888,232.4961,315.819,235.1654,379.8815,259.1888,289.1263,261.8581,379.8815,323.2513,297.1341,325.9206
1007000095000366,299.9365,72.0986,303.3643,65.2432,296.5088,65.2432,327.3584,54.96,303.3643,65.2432,347.9248,92.665,320.5029,99.5205,327.3584,147.5088,296.5088,147.5088,282.7979,133.7979,275.9424,126.9424,365.0635,202.3525,341.0693,202.3525,344.4971,284.6182,317.0752,270.9072,361.6357,370.3115,323.9307,349.7451
1003000022001294,273.9638,160.5104,689.159,274.2603,1020.3499,299.9943,605.3462,315.3352,333.9881,70.28,758.275,298.75,597.8503,323.6844,312.3928,398.7523,308.1269,201.5499,459.5333,460.6217,267.9538,1.0758,-104.6326,113.8378,303.4628,395.4341,290.7607,186.7508,215.9476,396.3094,152.7862,334.4547,126.4133,714.9522
1007000048001692,320.083,136.6455,327.2021,131.8994,324.8291,131.8994,341.4404,143.7646,339.0674,143.7646,346.1865,179.3604,350.9326,165.1221,308.2178,217.3291,315.3369,186.4795,286.8604,181.7334,296.3525,179.3604,405.5127,248.1787,391.2744,233.9404,336.6943,271.9092,334.3213,250.5518,360.4248,338.3545,358.0518,307.5049
1001000022000380,473.6978,296.4333,-8.666,311.1578,373.8113,356.5598,366.5324,292.5071,579.8561,236.7005,754.0879,447.7726,78.1073,275.1119,405.8458,303.8195,143.744,140.0163,198.7248,160.3205,296.0407,77.0235,407.013,203.6424,335.5828,305.3244,164.848,66.3532,258.9433,112.6886,-60.3048,186.5802,-15.3652,108.798
1009000068001095,513.1738,187.166,525.8887,182.9277,521.6504,174.4512,517.4121,187.166,508.9355,157.498,466.5527,161.7363,475.0293,182.9277,466.5527,225.3105,479.2676,246.502,504.6973,238.0254,513.1738,242.2637,360.5957,170.2129,364.834,178.6895,275.8301,204.1191,275.8301,204.1191,182.5879,225.3105,174.1113,221.0723
1003000066000193,209.6758,215.0742,206.1992,218.5508,206.1992,222.0273,213.1523,232.457,213.1523,242.8867,251.3945,225.5039,247.918,249.8398,317.4492,228.9805,310.4961,263.7461,355.6914,201.168,369.5977,263.7461,348.7383,218.5508,348.7383,239.4102,407.8398,173.3555,411.3164,187.2617,491.2773,162.9258,498.2305,169.8789
1007000048001604,340.7354,41.0186,347.7471,34.0068,344.2412,34.0068,365.2764,44.5244,365.2764,41.0186,368.7822,83.0889,358.2646,76.0771,379.2998,135.6768,351.2529,132.1709,365.2764,184.7588,337.2295,167.2295,354.7588,177.7471,347.7471,177.7471,358.2646,261.8877,354.7588,254.876,361.7705,335.5107,361.7705,300.4521
1003000021000356,28.4536,331.0013,86.6584,228.4504,86.3063,184.4076,42.674,288.4388,21.8722,33.7735,88.332,463.8315,67.7155,324.9199,94.535,345.0721,75.411,223.305,108.1142,287.3675,108.8735,408.6895,100.527,383.3954,57.7099,273.6941,15.2262,129.0636,53.4189,226.6084,133.7695,79.2077,117.0965,224.0496
1007000037000461,311.1504,66.2207,321.0527,59.6191,304.5488,59.6191,330.9551,66.2207,294.6465,66.2207,344.1582,109.1309,281.4434,109.1309,373.8652,148.7402,251.7363,152.041,380.4668,135.5371,248.4355,135.5371,337.5566,204.8535,294.6465,208.1543,357.3613,287.373,278.1426,284.0723,373.8652,356.6895,264.9395,359.9902
1007000018000955,299.8594,47.5469,306.4219,44.2656,293.2969,44.2656,316.2656,50.8281,283.4531,50.8281,339.2344,96.7656,267.0469,96.7656,339.2344,159.1094,267.0469,159.1094,319.5469,208.3281,283.4531,208.3281,326.1094,191.9219,280.1719,188.6406,342.5156,260.8281,260.4844,257.5469,345.7969,316.6094,260.4844,319.8906
1005000015000448,69.9267,187.3291,60.9619,178.3643,60.9619,182.8467,65.4443,160.4346,69.9267,164.917,101.3037,155.9521,105.7861,169.3994,159.5752,155.9521,181.9873,138.0225,141.6455,205.2588,141.6455,200.7764,231.2939,187.3291,226.8115,200.7764,320.9424,236.6357,316.46,250.083,424.0381,272.4951,419.5557,276.9775
1006000014000035,300.7227,68.6914,302.8711,66.543,298.5742,66.543,307.168,70.8398,292.1289,70.8398,315.7617,92.3242,281.3867,90.1758,341.543,98.7695,253.457,98.7695,371.6211,107.3633,221.2305,107.3633,309.3164,148.1836,287.832,146.0352,309.3164,191.1523,281.3867,191.1523,315.7617,236.2695,279.2383,234.1211
1009000066000402,483.457,170.9805,490.6836,163.7539,490.6836,163.7539,469.0039,142.0742,469.0039,142.0742,425.6445,170.9805,432.8711,170.9805,425.6445,250.4727,425.6445,257.6992,490.6836,264.9258,497.9102,264.9258,295.5664,185.4336,288.3398,178.207,172.7148,207.1133,165.4883,214.3398,57.0898,236.0195,57.0898,228.793
1007000095000353,311.2871,59.3848,314.7832,48.8965,307.791,48.8965,339.2559,48.8965,318.2793,48.8965,356.7363,90.8496,328.7676,90.8496,395.1934,139.7949,332.2637,146.7871,353.2402,167.7637,300.7988,150.2832,342.752,199.2285,318.2793,195.7324,349.7441,286.6309,321.7754,279.6387,363.7285,363.5449,325.2715,349.5605
1007000037000199,313.3984,152.0078,321.6016,143.8047,307.9297,143.8047,329.8047,146.5391,296.9922,146.5391,343.4766,179.3516,283.3203,182.0859,365.3516,187.5547,264.1797,187.5547,379.0234,190.2891,255.9766,190.2891,338.0078,269.5859,294.2578,266.8516,389.9609,302.3984,245.0391,310.6016,373.5547,368.0234,264.1797,368.0234
1005000021000460,474.5586,258.2464,366.0251,71.0802,418.9813,262.6656,565.783,50.3452,365.4542,182.3281,324.1219,99.1239,-1.8344,275.9908,129.1697,177.6116,135.6737,184.9006,350.5844,75.8805,526.613,377.7286,264.005,226.5227,262.6116,391.5578,213.3915,78.2249,401.4098,435.4037,27.8756,398.6022,36.6108,419.8961
1006000091000117,296.6104,64.8115,303.1143,61.5596,299.8623,61.5596,316.1221,71.3154,312.8701,71.3154,319.374,107.0869,312.8701,103.835,316.1221,159.1182,312.8701,155.8662,312.8701,198.1416,319.374,198.1416,325.8779,188.3857,319.374,185.1338,309.6182,246.9209,306.3662,246.9209,335.6338,311.96,329.1299,305.4561
1003000021000354,2.4782,212.1584,70.4269,219.1857,48.2905,24.2327,52.0899,115.5049,32.5981,251.6107,25.023,249.8529,7.3001,215.1571,36.1175,292.1337,42.494,344.8827,46.6308,132.6175,110.3773,168.7836,120.6318,406.3083,114.4633,315.3427,86.3517,267.0534,27.4069,144.4785,80.3013,92.471,42.7003,101.5265
1002000021000120,127.5634,31.5612,91.4675,56.0894,43.706,153.2129,123.2743,136.2413,70.4031,66.324,182.1289,137.5129,126.6811,233.8223,105.7482,134.936,52.5818,271.0261,88.3767,274.6131,63.1824,157.6544,168.7172,237.8176,83.887,330.0908,43.2824,277.4578,80.8299,247.1304,15.2425,90.6052,100.4924,430.6361
1007000073000079,336.3412,125.4141,341.7057,120.0495,328.2943,122.7318,352.4349,122.7318,322.9297,125.4141,365.8463,152.237,304.1537,152.237,398.0338,176.3776,274.6484,179.0599,416.8099,152.237,253.1901,157.6016,357.7995,216.612,317.5651,219.2943,379.2578,256.8463,293.4245,259.5287,379.2578,321.2213,296.1068,321.2213
1007000131000151,324.0723,76.9355,320.9277,73.791,320.9277,73.791,305.2051,76.9355,308.3496,76.9355,292.627,108.3809,298.916,108.3809,289.4824,158.6934,295.7715,158.6934,314.6387,199.5723,317.7832,199.5723,289.4824,190.1387,298.916,193.2832,286.3379,256.1738,292.627,262.4629,280.0488,315.9199,292.627,331.6426
1009000009001315,373.7314,201.0439,377.3154,204.6279,380.8994,197.46,391.6514,168.7881,388.0674,179.54,362.9795,143.7002,355.8115,172.3721,312.8037,172.3721,337.8916,240.4678,380.8994,204.6279,388.0674,229.7158,259.0439,140.1162,255.46,161.6201,180.1963,172.3721,180.1963,186.708,112.1006,175.9561,101.3486,183.124
1007000095000304,297.6768,44.5244,304.6885,37.5127,297.6768,37.5127,329.2295,44.5244,315.2061,44.5244,339.7471,86.5947,311.7002,90.1006,371.2998,142.6885,325.7236,153.2061,329.2295,177.7471,294.1709,170.7354,346.7588,198.7822,322.2178,198.7822,346.7588,286.4287,322.2178,282.9229,360.7822,367.0635,325.7236,353.04
1007000078000501,312.3857,49.2354,315.4033,43.2002,312.3857,43.2002,333.5088,46.2178,330.4912,49.2354,339.5439,73.376,336.5264,73.376,300.3154,115.6221,309.3682,112.6045,294.2803,85.4463,294.2803,88.4639,357.6494,160.8857,345.5791,157.8682,324.4561,224.2549,324.4561,221.2373,345.5791,302.7119,333.5088,281.5889
1005000059000348,319.0273,249.5404,322.7122,238.4857,311.6576,242.1706,326.3971,227.431,289.5482,231.1159,355.8763,212.6914,271.1237,216.3763,414.8346,194.2669,208.4805,186.8971,422.2044,253.2253,201.1107,245.8555,341.1367,153.7331,289.5482,153.7331,330.082,116.8841,296.918,127.9388,326.3971,98.4596,296.918,98.4596
1001000053000729,441.293,262.0742,443.832,267.1523,443.832,262.0742,441.293,284.9258,438.7539,262.0742,415.9023,292.543,408.2852,262.0742,382.8945,310.3164,370.1992,262.0742,349.8867,317.9336,339.7305,259.5352,334.6523,284.9258,334.6523,264.6133,283.8711,249.3789,281.332,229.0664,238.168,292.543,238.168,269.6914
1009000041000176,204.1338,268.2178,204.1338,258.6963,200.96,265.0439,216.8291,249.1748,210.4814,255.5225,235.8721,265.0439,242.2197,255.5225,239.0459,315.8252,239.0459,303.1299,204.1338,315.8252,204.1338,309.4775,318.3916,255.5225,318.3916,252.3486,381.8682,277.7393,381.8682,277.7393,458.04,296.7822,454.8662,287.2607
1009000001000163,172.3932,215.888,159.9453,203.4401,159.9453,209.6641,172.3932,190.9922,178.6172,178.5443,209.737,203.4401,222.1849,178.5443,228.4088,271.9037,234.6328,253.2318,178.6172,271.9037,184.8411,259.4557,340.4401,209.6641,340.4401,190.9922,446.2474,228.3359,440.0234,209.6641,545.8307,234.5599,539.6068,228.3359
1007000078000302,312.8701,51.1338,316.0439,41.6123,312.8701,44.7861,331.9131,47.96,331.9131,44.7861,341.4346,76.5244,335.0869,76.5244,306.5225,114.6104,303.3486,114.6104,297.001,86.0459,300.1748,89.2197,357.3037,162.2178,347.7822,159.0439,325.5654,222.5205,325.5654,219.3467,344.6084,305.04,331.9131,282.8232
1006000039000116,305.6927,50.4323,312.4635,43.6615,298.9219,43.6615,319.2344,47.0469,292.151,47.0469,329.3906,77.5156,278.6094,77.5156,370.0156,84.2865,237.9844,91.0573,410.6406,80.901,197.3594,80.901,326.0052,168.9219,292.151,172.3073,339.5469,236.6302,271.8385,236.6302,353.0885,304.3385,258.2969,297.5677
1009000001000328,172.0723,217.5254,167.3652,208.1113,167.3652,212.8184,181.4863,189.2832,181.4863,189.2832,219.1426,203.4043,219.1426,184.5762,228.5566,278.7168,233.2637,264.5957,172.0723,283.4238,172.0723,269.3027,350.9395,217.5254,346.2324,203.4043,445.0801,231.6465,440.373,208.1113,548.6348,241.0605,520.3926,212.8184
1009000009001146,397.623,183.9043,405.084,180.1738,405.084,176.4434,397.623,146.5996,401.3535,165.252,360.3184,139.1387,356.5879,168.9824,356.5879,195.0957,337.9355,239.8613,386.4316,206.2871,390.1621,232.4004,255.8652,142.8691,255.8652,161.5215,181.2559,172.7129,181.2559,187.6348,114.1074,172.7129,99.1855,183.9043
1003000022001990,344.2378,24.523,307.9568,266.5744,754.8361,62.5655,106.7137,-24.0634,176.9831,260.1075,716.0599,428.7017,642.6169,54.3335,-17.7361,335.5066,113.0917,374.2752,457.042,150.8568,337.3055,74.0073,408.6874,498.6828,349.2295,-5.8817,544.1358,218.8266,446.962,112.538,460.3626,98.197,307.7353,79.5801
1001000043000057,130.1302,215.724,122.526,215.724,118.724,227.1302,122.526,215.724,122.526,253.7448,168.151,208.1198,175.7552,261.349,232.7865,189.1094,240.3906,276.5573,270.8073,181.5052,305.026,284.1615,270.8073,192.9115,282.2135,230.9323,324.0365,128.276,354.4531,154.8906,388.6719,56.0365,369.6615,230.9323
